OTU id	GC content	Rho scores	Rho homolog	length of U-rich sequence	Completeness	Contamination	Taxonomy					
OTU-30520	61.839659999999995	3.48739685938611	1	5	100	0.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__Hymenobacter sp000737515					
OTU-21872	57.5407	3.19893049213597	1	6	100	0.6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__Hymenobacter sp000801315					
OTU-36987	57.293499999999995	3.25407858328722	1	6	100	0.6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__Hymenobacter sp001280305					
OTU-31427	63.075250000000004	3.4647482546201	1	5	99.37	0.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__Hymenobacter sp001562275					
OTU-43472	60.926099999999906	3.31647079856971	1	5	99.67	1.04	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__Hymenobacter sp001596155					
OTU-32737	54.95118	2.85087849111352	1	5	99.54	1.79	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__Hymenobacter sp002154225					
OTU-20243	60.120779999999996	3.50536122004356	1	5	99.4	1.19	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__Hymenobacter sp002204745					
OTU-43703	57.003029999999995	3.21424059846339	1	5	99.7	0.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__Hymenobacter sp003231285					
OTU-19580	59.62105	3.43057908745244	1	5	99.85	0.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__Hymenobacter swuensis					
OTU-33600	57.63529	3.16953280318091	1	5	99.4	1.19	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__Hymenobacter terrenus					
OTU-24861	48.2635799999999	2.04865323058684	1	7	100	0.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__					
OTU-31245	47.876779999999904	2.2033807860262	1	7	100	0.74	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__					
OTU-18617	50.01447	2.47906838905775	1	6	99.7	1.29	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__					
OTU-43143	53.118089999999995	2.51286258437801	1	6	99.97	0.89	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__Pontibacter actiniarum					
OTU-29250	51.01641	2.34780599214146	1	6	100	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__Pontibacter akesuensis					
OTU-25389	52.02359	2.43009451073986	1	6	100	0.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__Pontibacter chinhatensis					
OTU-31105	51.92725	2.65947381930185	1	6	99.94	0.45	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__Pontibacter indicus					
OTU-44406	47.3435099999999	2.14499665071771	1	7	99.7	1.64	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__Pontibacter korlensis					
OTU-35925	50.13428	2.55773716517858	1	7	100	0.15	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__Pontibacter lucknowensis					
OTU-42677	52.58028	2.44559551611396	1	6	100	0.69	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__Pontibacter mucosus					
OTU-19799	51.29994	2.55291487009398	1	6	100	0.45	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__Pontibacter ramchanderi					
OTU-23083	52.63137	2.84526635514019	1	6	100	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__Pontibacter roseus					
OTU-31916	53.54382	2.62734973209937	1	6	99.94	0.79	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__Pontibacter sp001907195					
OTU-35249	45.51155	1.85539946737683	1	7	100	0.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__Pontibacter sp003284895					
OTU-43172	50.26316	2.55364719626168	1	6	100	0.89	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__Pontibacter ummariensis					
OTU-22355	50.059909999999995	2.50499227202473	1	6	100	0.51	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Pontibacter;s__Pontibacter virosus					
OTU-42348	51.24941	2.73234507042254	1	7	99.88	0.8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Rufibacter;s__					
OTU-39453	50.206830000000004	2.75396068376068	1	7	100	0.45	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Rufibacter;s__					
OTU-44114	46.23014	2.16640347293157	1	7	100	1.49	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Rufibacter;s__Rufibacter roseus					
OTU-22056	51.39987	2.65116853932585	1	7	99.66	1.04	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Rufibacter;s__Rufibacter ruber					
OTU-41595	51.344860000000004	2.77727234242709	1	7	99.95	0.55	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Rufibacter;s__Rufibacter sp001078055					
OTU-35180	49.20608	2.62242172361041	1	7	99.63	0.6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Rufibacter;s__Rufibacter sp001577755					
OTU-19107	47.42409	2.48825274725275	1	7	100	0.6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Rufibacter;s__Rufibacter tibetensis					
OTU-38186	60.5246499999999	3.23195911654134	1	5	99.7	0.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Solirubrum;s__					
OTU-26034	64.88157	3.69815418623923	1	4	99.7	0.45	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Solirubrum;s__					
OTU-33566	65.5327999999999	3.68933496932511	1	4	99.7	0.45	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Solirubrum;s__Solirubrum agri					
OTU-29066	58.75005	3.0849407341884	1	5	99.7	0.89	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Solirubrum;s__Solirubrum puertoriconensis					
OTU-29542	62.7629	3.5082536354413	1	5	99.7	0.6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Solirubrum;s__Solirubrum sp002007105					
OTU-26775	47.85538	2.56107792207793	1	6	99.09	0.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__Eisenibacter;s__Eisenibacter elegans					
OTU-18754	40.582679999999996	1.65317776998598	1	7	98.79	4.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__Microscilla;s__Microscilla marina					
OTU-40411	45.61058	2.59041884150224	1	7	100	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__;s__					
OTU-33985	35.00553	1.69971339414306	1	7	99.55	0.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Arcicella;s__Arcicella aurantiaca					
OTU-32296	37.19683	1.79278333333333	1	7	98.36	1.19	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Arcticibacterium;s__Arcticibacterium luteifluviistationis					
OTU-19084	51.45731	2.8987409240924	1	6	100	0.74	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Arsenicibacter;s__Arsenicibacter rosenii					
OTU-32065	42.04083	2.12190599593496	1	7	100	1.19	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter;s__					
OTU-30717	42.98168	2.39442796833773	1	6	100	0.89	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter;s__					
OTU-45259	49.0095299999999	2.89162499999999	1	6	99.69	0.6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter;s__					
OTU-22295	45.6171	2.47752937062938	1	6	100	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter;s__Dyadobacter alkalitolerans					
OTU-44058	52.05931	3.09331597573306	1	6	99.69	0.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter;s__Dyadobacter beijingensis					
OTU-34909	46.6918099999999	2.58375688073396	1	6	100	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter;s__Dyadobacter crusticola					
OTU-40616	51.54451	2.95103989637305	1	6	99.7	0.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter;s__Dyadobacter fermentans					
OTU-32592	45.33048	2.51364565217392	1	6	99.7	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter;s__Dyadobacter jejuensis					
OTU-40918	50.22373999999999	2.96276775080164	1	6	100	0.6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter;s__Dyadobacter jiangsuensis					
OTU-37738	41.22297	2.24552706692914	1	7	99.7	0.89	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter;s__Dyadobacter koreensis					
OTU-19351	45.01429	2.45818869257951	1	7	99.7	0.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter;s__Dyadobacter psychrophilus					
OTU-37760	50.44552	2.96335816993463	1	6	99.7	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter;s__Dyadobacter soli					
OTU-28084	46.99758	2.67527708333334	1	6	99.7	0.6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter;s__Dyadobacter sp001424405					
OTU-27969	50.197919999999996	2.90527859778598	1	6	99.7	0.74	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter;s__Dyadobacter sp900109045					
OTU-42870	43.422529999999995	2.52264688204358	1	6	99.7	0.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Dyadobacter;s__Dyadobacter tibetensis					
OTU-25986	38.4691499999999	2.0168355196771	1	7	99.7	0.89	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Emticicia;s__					
OTU-22943	38.09164	2.03111337343823	1	7	99.4	0.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Emticicia;s__					
OTU-31182	35.5802899999999	1.65500962627407	1	7	100	0.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Emticicia;s__Emticicia oligotrophica					
OTU-23084	41.701139999999995	1.95636067551267	1	7	99.7	0.6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Emticicia;s__Emticicia sp002855535					
OTU-38340	56.372479999999904	3.33581171874998	1	5	100	1.19	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Fibrella;s__Fibrella aestuarina					
OTU-39900	52.78299	2.993991008991	1	5	100	0.74	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Fibrella;s__Fibrella sp002108455					
OTU-9	53.95574	3.25730286599534	1	5	100	0.45	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Fibrisoma;s__					
OTU-45542	52.779900000000005	3.07796856158483	1	5	100	0.15	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Fibrisoma;s__Fibrisoma limi					
OTU-18574	37.7620399999999	1.58210555004955	1	7	100	0.61	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Flectobacillus;s__Flectobacillus major					
OTU-29197	37.405879999999904	1.78317160686428	1	7	99.7	0.76	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Flectobacillus;s__Flectobacillus sp002270355					
OTU-25793	41.58636	2.44556156156156	1	7	98.66	1.49	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Jiulongibacter;s__Jiulongibacter sediminis					
OTU-21105	50.85224	3.28374989491382	1	6	100	0.89	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Larkinella;s__					
OTU-20704	51.37464000000001	3.3205452954048	1	6	100	0.6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Larkinella;s__					
OTU-26514	51.75615	3.37401606922125	1	5	100	1.49	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Larkinella;s__					
OTU-34016	53.3953	3.38489258635214	1	6	100	0.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Larkinella;s__					
OTU-33190	57.58107999999999	3.7515242085661	1	5	100	0.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Larkinella;s__					
OTU-44191	51.75678	3.17235502958579	1	6	99.7	0.6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Larkinella;s__Larkinella arboricola					
OTU-37175	40.41298	2.0562748091603	1	7	98.96	0.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Leadbetterella;s__Leadbetterella byssophila					
OTU-33394	38.3450299999999	2.23449160079052	1	7	100	1.21	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Pseudarcicella;s__Pseudarcicella hirudinis					
OTU-24715	54.334959999999995	3.14205034129691	1	5	100	0.6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Rudanella;s__Rudanella lutea					
OTU-34222	44.4389799999999	2.19993696419567	1	6	100	0.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Runella;s__					
OTU-31756	44.761250000000004	2.40875293542075	1	6	100	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Runella;s__					
OTU-41109	44.65921	2.41653404669261	1	7	100	0.07	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Runella;s__					
OTU-12879	44.0797	2.21024184360436	1	6	100	0.6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Runella;s__Runella limosa					
OTU-25683	46.421	2.57866878980892	1	6	100	0.6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Runella;s__Runella slithyformis					
OTU-12891	41.9956499999999	2.10642957042958	1	7	100	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Runella;s__Runella zeae					
OTU-38114	54.258280000000006	3.46967803547066	1	6	99.64	0.36	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Siphonobacter;s__Siphonobacter aquaeclarae					
OTU-19091	48.14819	2.89536464560204	1	6	99.7	0.46	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Siphonobacter;s__Siphonobacter curvatus					
OTU-40101	48.43037	2.90993962915049	1	6	99.6	0.36	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Siphonobacter;s__Siphonobacter sp002872335					
OTU-27158	48.34662		1	5	100	1.49	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__Spirosoma aerolatum					
OTU-35058	47.9746299999999	2.63816515151514	1	6	100	0.6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__Spirosoma endophyticum					
OTU-39838	50.226389999999995	2.88247623019181	1	6	100	0.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__Spirosoma fluviale					
OTU-36253	50.14533	2.89387710123271	1	6	100	0.89	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__Spirosoma linguale					
OTU-44545	50.6371799999999	2.94220533467539	1	6	99.4	0.45	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__Spirosoma luteum					
OTU-37901	52.69711	2.96847279322854	1	5	100	0.45	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__Spirosoma montaniterrae					
OTU-24588	54.05292000000001	3.206736123348	1	5	100	0.84	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__Spirosoma oryzae					
OTU-40446	48.79481	2.96983168741948	1	6	100	0.15	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__Spirosoma panaciterrae					
OTU-21087	49.47163	2.79144044321329	1	6	99.7	0.45	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__Spirosoma radiotolerans					
OTU-36870	54.42556	3.28963328495402	1	5	100	0.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__Spirosoma rigui					
OTU-22272	55.45405	3.32546669550172	1	5	100	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__Spirosoma sp002006735					
OTU-33392	47.844930000000005	2.71014396456256	1	6	100	1.79	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__Spirosoma sp002831565					
OTU-45051	50.24464	2.90830327102803	1	6	100	0.74	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__Spirosoma spitsbergense					
OTU-19713	37.37693	1.62153667262969	1	7	98.07	0.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__TFI-002;s__TFI-002 sp900230115					
OTU-37073	35.73018	1.81927173913043	1	7	96	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__UBA6715;s__					
OTU-21398	38.70569	2.06537796610169	1	7	95.7	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__UBA6715;s__					
OTU-20990	42.6143	2.247495951417	1	7	95.55	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__UBA6715;s__					
OTU-28213	37.9145999999999	1.9502600619195	1	7	96.3	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__UBA6715;s__UBA6715 sp003143535					
OTU-35092	37.51249	1.48488587731811	1	7	98.18	0.3	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Thermonemataceae;g__Raineya;s__Raineya orbicola					
OTU-26356	32.61918	1.20766172106825	1	8	99.39	0.97	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Thermonemataceae;g__Raineya;s__Raineya sp001281695					
OTU-42260	48.72794	2.0997852494577	1	7	99.18	0.55	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Thermonemataceae;g__Thermonema;s__Thermonema rossianum					
OTU-28136	24.78013	0.803070422535211	1	9	96.47	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Blattabacteriaceae;g__Blattabacterium;s__					
OTU-28210	24.54711	0.770065217391304	1	9	98.17	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Blattabacteriaceae;g__Blattabacterium;s__Blattabacterium clevelandi					
OTU-40404	26.403209999999998	1.03196052631578	1	9	97.58	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Blattabacteriaceae;g__Blattabacterium;s__Blattabacterium cuenoti					
OTU-40237	23.88118	0.727795454545454	1	9	98.06	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Blattabacteriaceae;g__Blattabacterium;s__Blattabacterium punctulatus					
OTU-32934	27.15178	0.882630136986301	1	8	98.82	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Blattabacteriaceae;g__Blattabacterium;s__Blattabacterium sp000022605					
OTU-39173	27.49232	1.04426470588235	1	8	100	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Blattabacteriaceae;g__Blattabacterium;s__Blattabacterium sp000233435					
OTU-27263	25.695829999999997		1	10	96.47	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Blattabacteriaceae;g__Blattabacterium;s__Blattabacterium sp000262715					
OTU-37757	28.193610000000003	1.05378378378378	1	8.5	97.62	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Blattabacteriaceae;g__Blattabacterium;s__Blattabacterium sp000334405					
OTU-38004	26.04664	1.02184375	1	9	97.65	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Blattabacteriaceae;g__Blattabacterium;s__Blattabacterium sp000471965					
OTU-40308	25.732680000000002	1.05308737864077	1	8	98.67	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Blattabacteriaceae;g__Blattabacterium;s__Blattabacterium sp003226855					
OTU-35308	33.85732	1.54615741789354	1	7	100	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Brumimicrobium;s__					
OTU-27880	33.78931	1.58363514719	1	7	100	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Brumimicrobium;s__					
OTU-22480	33.5148699999999	1.49562130177514	1	7	100	0.54	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Brumimicrobium;s__Brumimicrobium mesophilum					
OTU-18251	34.23517	1.34286442786069	1	8	98.92	0.65	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Brumimicrobium;s__Brumimicrobium sp002844555					
OTU-30834	35.46357	1.7588923857868	1	7	100	0.72	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Brumimicrobium;s__Brumimicrobium sp003143775					
OTU-34493	35.3146399999999	1.34832928475033	1	7	100	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Crocinitomix;s__Crocinitomix algicola					
OTU-26760	33.992709999999995	1.4297648241206	1	7	100	0.54	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Crocinitomix;s__Crocinitomix catalasitica					
OTU-30863	40.8143699999999	2.22100544747082	1	7	100	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola;s__					
OTU-31841	36.4942	1.78739598393574	1	7	100	0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola;s__Fluviicola taffensis					
