otu_id	genome_id	type	study	taxonomy	rho homologs	phylum	completeness	contamination	rho scores	CDS counts	stem length	loop length	U count	number	genome size
OTU-23923	GCF_001421325.1	isolate	NCBI-RefSeq	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium sp001421325	NZ_LMJY01000001.1_110	Proteobacteria	99.54	1.11	3.5782113502935626	3527	13.0	5.0	4.0	1024.0	3715735
OTU-15864	3300028601_52	MAG	GEM	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurovaceae;g__Sulfurovum;s__	3300028601.a:Ga0265295_1000370_8	Campylobacterota	99.59	4.3	2.4262908777969034	2310	10.0	5.0	6.0	586.0	2245709
OTU-3428	3300025597_32	MAG	GEM	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Pelotomaculaceae;g__;s__	.	Firmicutes_B	69.66	2.85	2.0153755364806867	1950	11.0	5.0	6.0	479.0	1759253
OTU-23925	GCF_002998135.1	isolate	NCBI-RefSeq	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus atrophaeus	NZ_PVQO01000002.1_427	Firmicutes	99.17	0.0	1.7945030339805894	4033	14.0	5.0	8.0	1652.0	4123307
OTU-23926	637000171	isolate	IMG	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycolicibacterium;s__Mycolicibacterium monacense	NC_008146_3939	Actinobacteriota	100.0	0.0	4.001206250000016	5704	13.0	4.0	3.0	1280.0	5920523
OTU-23927	2785511075	MAG	IMG	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA1400;f__PJMF01;g__1-14-0-10-56-10;s__1-14-0-10-56-10 sp002772645	Ga0301265_125_12	Patescibacteria	60.83	0.0	3.204451428571428	913	10.0	5.0	5.0	179.0	949651
OTU-23928	GCA_003599255.1	MAG	NCBI-MAG	d__Bacteria;p__Patescibacteria;c__WWE3;o__UBA101185;f__UBA10185;g__OXYD1-FULL-39-9;s__	QZJF01000005.1_5	Patescibacteria	66.93	1.72	2.014377358490566	1121	13.0	5.0	6.0	160.0	1102871
OTU-15871	3300002963_10	MAG	GEM	d__Bacteria;p__Firmicutes_I;c__Bacilli_A;o__Thermoactinomycetales;f__Thermoactinomycetaceae;g__;s__	3300002963.a:JGI1652J44930_10000100_10	Firmicutes_I	93.82	0.96	1.5132585895117543	2146	13.0	5.0	7.0	582.0	2025913
OTU-15875	3300018475_68	MAG	GEM	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__;s__	3300018475.a:Ga0187907_10003564_35	Verrucomicrobiota	92.54	0.68	2.366190305206463	2436	13.0	5.0	8.0	583.0	2944728
OTU-23930	GCA_003134215.1	MAG	NCBI-MAG	d__Bacteria;p__Armatimonadota;c__BOG-944;o__BOG-944;f__BOG-944;g__BOG-944;s__BOG-944 sp003134215	PLAD01000284.1_8	Armatimonadota	88.99	0.93	3.0367978723404256	3557	12.0	4.0	5.0	487.0	3635374
OTU-23931	GCA_003568095.1	MAG	NCBI-MAG	d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__UBA2664;s__	PWXU01000331.1_2	Bacteroidota	78.36	1.22	2.080299270072992	2431	12.0	5.0	7.0	440.0	2534467
OTU-23932	GCA_002413265.1	MAG	NCBI-MAG	d__Bacteria;p__Chloroflexota;c__UBA5177;o__UBA5177;f__UBA5177;g__UBA5177;s__UBA5177 sp002413265	DHWR01000004.1_8	Chloroflexota	84.43	2.97	3.6255912087912088	3348	12.0	5.0	4.0	470.0	3030172
OTU-23933	2695420928	isolate	IMG	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Loktanella;s__Loktanella atrilutea	Ga0131175_103_200	Proteobacteria	99.09	1.39	3.7631613636363785	4117	12.0	4.0	3.0	1323.0	4206024
OTU-23482	GCF_900029175.1	isolate	NCBI-RefSeq	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Listeriaceae;g__Listeria;s__Listeria monocytogenes_B	NZ_FFHS01000005.1_39	Firmicutes	100.0	0.0	1.087187835420394	3045	16.0	5.0	9.0	1118.0	3011056
OTU-23934	GCF_002196705.1	isolate	NCBI-RefSeq	d__Bacteria;p__Firmicutes_B;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfosporosinus;s__Desulfosporosinus sp002196705	.	Firmicutes_B	99.83	3.32	1.367462568472308	4965	14.0	5.0	6.0	1647.0	5121574
OTU-19213	GCF_000702505.1	isolate	NCBI-RefSeq	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__Thermogemmatispora;s__Thermogemmatispora carboxidivorans	NZ_JNIM01000001.1_4108	Chloroflexota	98.18	2.31	3.4929299587992944	4428	13.0	5.0	4.0	1699.0	5607959
OTU-15882	3300020406_23	MAG	GEM	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__RS24;g__UBA7378;s__	3300020406.a:Ga0211668_10006831_4	Proteobacteria	82.84	0.83	2.411570652173913	1590	10.0	5.0	5.0	198.0	1475817
OTU-23935	2642422517	isolate	IMG	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Pseudonocardiaceae;g__Amycolatopsis;s__Amycolatopsis australiensis	Ga0074771_106_2522,Ga0074771_106_6405	Actinobacteriota	100.0	0.49	4.087068173790128	8683	15.0	4.0	0.0	2832.0	9312140
OTU-23936	GCF_003333325.1	isolate	NCBI-RefSeq	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__LPB0005;s__	NZ_QOLC01000070.1_2	Bacteroidota	93.16	0.2	1.65246357615894	2615	12.0	5.0	7.0	612.0	2762405
OTU-5106	XieH_2016__YSZC12003_35723__bin.77	MAG	Pasolli et al.	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__	NODE_3083_length_14828_cov_5.88432_10	Bacteroidota	98.3019	0.0221976	3.2040876369327083	1976	14.0	5.0	5.0	664.0	2429324
OTU-23937	2648501849	isolate	IMG	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces leeuwenhoekii	Ga0081145_1019_4	Actinobacteriota	99.14	0.0	4.088722904624224	6114	16.0	4.0	0.0	2817.0	6780416
OTU-8479	ERR1190721_bin.6	MAG	Almeida et al.	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__CAG-521;s__	NODE_1248_length_14203_cov_4.0041_9	Proteobacteria	87.44	0.0	2.5399393414211455	1585	13.0	5.0	6.0	589.0	1710044
OTU-15888	3300024353_49	MAG	GEM	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__AB-539-J10;g__RBG-13-51-36;s__	3300024353.a:Ga0209979_1000176_46	Chloroflexota	90.43	0.99	2.2031634241245124	1703	11.0	5.0	5.0	258.0	1661026
OTU-23938	2667527483	isolate	IMG	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__Brevundimonas sp001310255	Ga0102583_11_678	Proteobacteria	99.57	0.0	4.071230835486671	3415	13.0	4.0	3.0	1162.0	3475610
OTU-15890	3300024353_43	MAG	GEM	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__;s__	3300024353.a:Ga0209979_1001662_13	Chloroflexota	91.75	4.95	2.5773226950354613	2175	12.0	5.0	5.0	290.0	2080613
OTU-23939	GCF_001836735.1	isolate	NCBI-RefSeq	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia;s__Rothia mucilaginosa	NZ_KV830305.1_88	Actinobacteriota	99.33	0.0	2.9919598253275237	1847	19.0	5.0	5.0	1146.0	2336535
OTU-15893	3300020430_35	MAG	GEM	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA724;s__UBA724 sp002723075	.	Bacteroidota	85.79	0.5	1.669025	1334	11.0	4.0	7.0	163.0	1491934
OTU-23940	2751185818	isolate	IMG	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ensifer;s__Ensifer sp001695855	Ga0166322_111_34	Proteobacteria	99.86	1.11	3.597919624642988	6100	13.0	4.0	4.0	2464.0	6512949
OTU-23942	2551306377	isolate	IMG	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Dickeya;s__Dickeya dianthicola	DDI453DRAFT_AOOB01000041_1.41_98	Proteobacteria	99.8	0.56	2.9958612385321186	4164	12.0	4.0	5.0	1752.0	4671960
OTU-23943	HMP_2012__SRS024087__bin.35	MAG	Pasolli et al.	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Rodentibacter;s__	NODE_6408_length_5208_cov_3.65321_5	Proteobacteria	92.4384	1.63636	2.02924308588064	1724	14.0	4.0	7.0	716.0	1628939
OTU-10146	3300024044_11	MAG	GEM	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__UBA3376;s__	3300024044.a:Ga0222419_100089_114	Bacteroidota	98.39	0.0	2.296457489878542	2802	13.0	4.0	7.0	746.0	3060800
OTU-23944	3300023629	SAG	IMG	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Berkiellales;f__Berkiellaceae;g__Berkiella_A;s__	Ga0214554_1017_20	Proteobacteria	74.86	0.58	2.225625482625482	1701	11.0	5.0	6.0	265.0	1691874
OTU-15905	3300014199_30	MAG	GEM	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__UBA6224;s__	.	Patescibacteria	58.36	0.0	1.9265892857142861	763	10.0	5.0	5.0	114.0	723696
OTU-23946	GCA_003556585.1	MAG	NCBI-MAG	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__;s__	PWQY01000168.1_3,PWQY01000238.1_3	Gemmatimonadota	76.74	2.2	4.237035447761203	2772	14.0	5.0	0.0	571.0	2853373
OTU-5285	3300025302_9	MAG	GEM	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Chitinophaga;s__	3300025302.a:Ga0207426_1000921_4	Bacteroidota	95.29	1.09	2.617907650273229	6491	13.0	5.0	6.0	1890.0	7780476
OTU-15911	3300025302_8	MAG	GEM	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Parafilimonas;s__	3300025302.a:Ga0207426_1000040_60	Bacteroidota	100.0	2.0	1.967675779376508	7300	12.0	5.0	6.0	2091.0	8743993
OTU-15914	3300025302_6	MAG	GEM	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia_A;s__	3300025302.a:Ga0207426_1000050_40	Proteobacteria	98.09	0.34	3.4768547486033157	8041	13.0	5.0	4.0	3230.0	9063981
OTU-23947	2687453341	isolate	IMG	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pirellula_B;s__Pirellula_B sp001610875	Ga0125284_11_2132,Ga0125284_11_1510	Planctomycetota	98.75	3.53	3.523908031088097	5281	11.0	5.0	4.0	772.0	6534136
OTU-15915	3300023174_68	MAG	GEM	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__;s__	3300023174.a:Ga0214921_10003712_10	Proteobacteria	91.31	2.05	2.2333829787234043	1194	10.0	5.0	5.0	194.0	1170394
OTU-15919	3300023174_65	MAG	GEM	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA998;f__UBA3002;g__UBA6189;s__	.	Proteobacteria	50.39	0.0	3.245658227848102	1397	12.0	5.0	4.0	334.0	1196228
OTU-15920	3300025730_56	MAG	GEM	d__Bacteria;p__Caldisericota;c__Caldisericia;o__;f__;g__;s__	3300025730.a:Ga0209606_1000381_61	Caldisericota	96.43	0.0	2.4765102739726044	1578	13.0	4.0	7.0	294.0	1850125
OTU-15921	3300011735_3	MAG	GEM	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__UBA2632;s__UBA2632 sp002359825	3300011735.a:Ga0121672_100071_10	Bacteroidota	100.0	0.82	1.517113753877973	2818	14.0	5.0	7.0	980.0	3410588
OTU-15922	3300017532_35	MAG	GEM	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfobulbaceae;g__;s__	3300017532.a:Ga0185302_10000704_27	Desulfobacterota	88.83	0.89	3.076218498659522	2955	12.0	5.0	6.0	748.0	3428115
OTU-5395	3300017532_34	MAG	GEM	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__FEN-979;g__FEN-979;s__	3300017532.a:Ga0185302_10000821_19	Bacteroidota	90.04	2.78	2.7234500818330605	2981	12.0	5.0	6.0	627.0	3415054
OTU-15924	3300025708_45	MAG	GEM	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__;s__	3300025708.a:Ga0209201_1000114_50	Cloacimonadota	98.9	0.0	1.7448853046594985	1594	11.0	6.0	7.0	282.0	2013959
OTU-15925	3300017532_32	MAG	GEM	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__FEN-979;g__FEN-979;s__	3300017532.a:Ga0185302_10002102_19	Bacteroidota	93.26	1.34	3.0938111254851317	2877	11.0	5.0	5.0	785.0	3582788
OTU-15926	3300017532_31	MAG	GEM	d__Bacteria;p__Desulfobacterota;c__Syntrophorhabdia;o__;f__;g__;s__	.	Desulfobacterota	72.54	3.25	2.433182397959183	3529	12.0	5.0	6.0	836.0	3590889
OTU-23949	GCF_000429465.1	isolate	NCBI-RefSeq	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Algoriphagus;s__Algoriphagus vanfongensis	NZ_AUBX01000011.1_5	Bacteroidota	100.0	0.0	2.6835968672712402	4025	13.0	4.0	7.0	1214.0	4712065
OTU-901	3300017532_38	MAG	GEM	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Thermoflexales;f__;g__;s__	.	Chloroflexota	64.57	1.82	3.001267213114757	3150	13.0	5.0	5.0	644.0	3139764
OTU-42242	GCF_001904775.1	isolate	NCBI-RefSeq	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__Nodosilinea tenue	.	Cyanobacteria	99.15	1.45	3.294744920993236	5180	13.0	5.0	4.0	1777.0	5821893
OTU-15935	GCF_001753645.1	isolate	NCBI-RefSeq	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Stenotrophomonas sp001753645	NZ_MKCZ01000131.1_7	Proteobacteria	98.93	0.16	3.9410949832776003	4060	13.0	4.0	3.0	1540.0	4371992
OTU-5484	2772190819	MAG	IMG	d__Bacteria;p__Omnitrophota;c__koll11;o__CG1-02-43-210;f__;g__;s__	Ga0257080_1006_23	Omnitrophota	93.01	1.08	2.1991041666666655	1357	11.0	5.0	6.0	150.0	1400156
OTU-23953	GCF_000662255.1	isolate	NCBI-RefSeq	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Bordetella;s__Bordetella holmesii	NZ_JGWA01000004.1_29	Proteobacteria	100.0	0.0	3.601145004420886	3669	13.0	4.0	4.0	1159.0	3578998
OTU-23954	GCF_002560475.1	isolate	NCBI-RefSeq	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae_G;g__Bacillus_A;s__Bacillus_A thuringiensis_N	NZ_NTRK01000053.1_35	Firmicutes	99.34	0.02	1.023278245614039	5963	16.0	5.0	8.0	2877.0	5820591
OTU-23955	NielsenHB_2014__MH0149__bin.1	MAG	Pasolli et al.	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__4C28d-15;f__CAG-917;g__CAG-475;s__	NODE_35_length_99005_cov_10.7442_32	Firmicutes_A	85.2349	0.0	1.7782470119521916	1298	13.0	4.0	7.0	522.0	1577285
OTU-37291	GCF_000483125.1	isolate	NCBI-RefSeq	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Atopobium;s__Atopobium fossor	NZ_KI519553.1_347	Actinobacteriota	100.0	0.0	1.4001052631578947	1484	14.0	5.0	7.0	419.0	1657369
OTU-23956	2648501111	isolate	IMG	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aquincola;s__Aquincola tertiaricarbonis	Ga0077516_133_12	Proteobacteria	99.84	0.62	4.001138562091501	5798	12.0	4.0	0.0	1542.0	6306216
OTU-23957	CM_madagascar__A42_02_1FE__bin.11	MAG	Pasolli et al.	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__	NODE_776_length_8952_cov_4.30482_2	Bacteroidota	85.1746	1.19048	2.7918174061433447	2662	14.0	5.0	6.0	629.0	2977283
OTU-15953	3300014005_2	MAG	GEM	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;g__Cellulomonas;s__	3300014005.a:Ga0121051_10107_7	Actinobacteriota	86.9	1.73	4.264836930455647	3776	17.0	4.0	0.0	1317.0	3799820
OTU-23958	CM_madagascar__A42_02_1FE__bin.19	MAG	Pasolli et al.	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	NODE_6642_length_1812_cov_7.12977_1	Actinobacteriota	87.2024	2.41935	3.1392378303198893	1867	14.5	5.0	5.0	802.0	1980733
OTU-23959	2504756004	isolate	IMG	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Haliscomenobacter;s__Haliscomenobacter hydrossis	Contig330_4033	Bacteroidota	99.49	2.53	3.0189639746635	6879	14.0	5.0	6.0	2526.0	8771651
OTU-15956	3300025708_33	MAG	GEM	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__LD1-PB3;f__Lenti-01;g__Lenti-01;s__	3300025708.a:Ga0209201_1003728_7	Verrucomicrobiota	88.21	0.71	3.3218632653061206	2164	11.0	5.0	4.0	520.0	2483326
OTU-23961	GCF_000220085.1	isolate	NCBI-RefSeq	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mitis_K	.	Firmicutes	99.82	0.2	1.4213449664429532	1865	14.0	5.0	7.0	748.0	1943752
OTU-23962	GCF_000220045.1	isolate	NCBI-RefSeq	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mitis_AP	.	Firmicutes	99.82	0.6	1.436573979591836	2037	14.0	4.0	8.0	793.0	2114708
OTU-15960	3300017951_27	MAG	GEM	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UA16;s__	3300017951.a:Ga0181577_10000291_30	Bacteroidota	91.68	2.69	2.8596691176470577	2151	12.0	4.0	6.0	280.0	2403106
OTU-23963	RampelliS_2015__H17__bin.7	MAG	Pasolli et al.	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__	NODE_382_length_33089_cov_9.00375_5	Firmicutes_A	92.5996	3.13104	1.0315968028419182	2828	15.0	5.0	7.0	592.0	2838774
OTU-23964	RampelliS_2015__H17__bin.5	MAG	Pasolli et al.	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__	.	Firmicutes_A	79.9795	4.19463	2.3542458100558665	1699	14.0	4.0	6.0	590.0	1621357
OTU-15965	2654588172	isolate	IMG	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Eubacterium_A;s__Eubacterium_A pyruvativorans	Ga0105814_103_25	Firmicutes_A	99.65	0.71	2.142015151515151	2028	15.0	5.0	6.0	743.0	2275694
OTU-23965	2517572181	isolate	IMG	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__	PoUH21B_G4GB6IE01BYJQN.1_1339	Proteobacteria	99.37	0.27	2.1751691542288536	2015	12.0	4.0	7.0	402.0	2040808
OTU-23966	GCF_000171635.1	isolate	NCBI-RefSeq	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Pseudonocardiaceae;g__Saccharopolyspora;s__Saccharopolyspora erythraea	NZ_ABFV01000054.1_10	Actinobacteriota	99.82	1.77	3.894447309055702	7394	15.0	4.0	0.0	3160.0	8079083
OTU-23967	2751185786	isolate	IMG	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Curtobacterium;s__Curtobacterium sp001705035	Ga0166947_1001_182	Actinobacteriota	98.99	1.26	4.034102987921165	3308	19.0	4.0	0.0	1629.0	3476452
OTU-23968	GCF_900188025.1	isolate	NCBI-RefSeq	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Geodermatophilaceae;g__Blastococcus;s__Blastococcus sp900188025	NZ_FZNO01000007.1_154	Actinobacteriota	99.29	0.35	4.191728784403655	4937	14.0	4.0	0.0	1761.0	5094633
OTU-13391	GCA_002393965.1	MAG	NCBI-MAG	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA4363;s__UBA4363 sp002393965	DGSL01000013.1_16	Bacteroidota	75.86	0.0	2.500921610169491	1525	15.0	5.0	7.0	484.0	1780161
OTU-23969	GCF_900188005.1	isolate	NCBI-RefSeq	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Micromonosporaceae;g__Actinoplanes;s__Actinoplanes regularis	NZ_FZNR01000001.1_653,NZ_FZNR01000021.1_18	Actinobacteriota	99.47	1.85	4.097521357164429	8946	15.0	4.0	0.0	3318.0	10031706
OTU-23970	GCF_002754195.1	isolate	NCBI-RefSeq	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium sp002754195	NZ_PEEU01000001.1_981	Bacteroidota	99.65	1.19	1.085004381694256	5292	14.0	4.0	8.0	2055.0	6328714
OTU-15979	3300028591_43	MAG	GEM	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp900319375	3300028591.a:Ga0247611_10007873_5	Bacteroidota	78.25	2.06	2.8798528138528146	1522	13.0	4.0	6.0	240.0	1635245
OTU-19643	QinN_2014__HD-31__bin.10	MAG	Pasolli et al.	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__;s__	.	Firmicutes_A	63.1802	1.67785	2.551106040268459	2396	15.0	4.0	6.0	823.0	1992821
OTU-23973	2799112713	MAG	IMG	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900320585	Ga0313884_1040_10	Bacteroidota	87.41	4.75	3.015223615465009	2840	14.0	5.0	6.0	994.0	3487601
OTU-23974	2799112712	MAG	IMG	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp900320435	Ga0313880_1001_5	Bacteroidota	87.54	0.6	2.772364321608038	1853	12.0	5.0	6.0	408.0	2084525
OTU-23975	2799112719	MAG	IMG	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900316645	Ga0313491_101_146	Bacteroidota	94.85	1.48	2.0416454005934725	2443	13.0	5.0	6.0	685.0	2879477
OTU-23976	GCF_900091705.1	isolate	NCBI-RefSeq	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_P;s__Clostridium_P mediterraneense	NZ_LT594785.1_644	Firmicutes_A	100.0	0.81	0.5876808035714286	2742	16.0	4.0	9.0	1346.0	3083338
OTU-23977	2596583574	isolate	IMG	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium caeni	IP99DRAFT_scaffold00002.2_12	Bacteroidota	99.28	0.0	2.5524589720468986	3218	12.0	4.0	7.0	1121.0	3700245
OTU-23978	GCA_002422135.1	MAG	NCBI-MAG	d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__UBA2284;s__UBA2284 sp002422135	.	Firmicutes	86.67	0.89	0.9939745762711868	1385	12.0	4.0	9.0	372.0	1360579
OTU-15988	3300010046_15	MAG	GEM	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__UBA9676;s__	.	Actinobacteriota	55.59	0.4	3.9313538306451914	3670	13.0	4.0	0.0	1068.0	3440347
OTU-42998	GCA_002698945.1	MAG	NCBI-MAG	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__Ilumatobacter_A;s__Ilumatobacter_A sp002698945	.	Actinobacteriota	78.3	2.14	4.2457122861586445	4221	14.0	4.0	0.0	1322.0	4357178
OTU-23979	GCA_003695305.1	MAG	NCBI-MAG	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__Fen-1342;g__;s__	RFIH01000105.1_3,RFIH01000929.1_3	Planctomycetota	86.54	2.27	3.39312768361583	3924	13.0	4.0	0.0	975.0	3773157
OTU-15992	3300021541_2	MAG	GEM	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__;s__	.	Firmicutes_A	90.16	0.0	1.9742275042444823	1855	13.0	4.0	8.0	594.0	2022895
OTU-23981	GCA_002397345.1	MAG	NCBI-MAG	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__DTU078;s__DTU078 sp002397345	.	Firmicutes_A	66.9	0.89	1.8490348330914363	1999	13.0	4.0	5.0	717.0	2071347
OTU-23982	GCA_003541895.1	MAG	NCBI-MAG	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__ELB16-189;s__ELB16-189 sp003541895	DPLR01000611.1_2	Bacteroidota	65.19	2.32	1.9233502824858748	3744	12.0	5.0	6.0	565.0	3477726
